CultIndex,Individual ID (paper),delta13ccol,delta15n,delata13ccar,C/N,time (RC uncalibrated),time error,period name,TimeID,period age range,PhaseID,PeriodBP,PeriodBP2,age (paper),Setting,sex,NsexDif,CsexDif,Region,Location (paper),Estimated Latitude,Estimated Longitude,material,body part,Region,location,reference
0.77,S 1-71,-19.4,9.4,,3.31,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-73,-18.7,9.9,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-74,-18.2,9.2,,3.27,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 2-11A,-18.3,8.7,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 2-15,-19.1,8.3,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 2-31,-19.2,10.1,,3.34,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-2C,-13.9,11,,3.31,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-6,-19.2,9.8,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-16,-19.1,9.7,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-17A,-19.4,9.5,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-20A,-20,9.6,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-21,-20.6,8.9,,3.35,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-24,-20.4,9.3,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-25,-20.4,10.5,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-27,-20.6,9.8,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-28,-20.5,9.7,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 3-32A,-20.2,9.6,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-7,-20.4,8.1,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-13,-21.1,9.2,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S9-17A,-20.3,9.8,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-24,-20.9,8.8,,3.27,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-28,-20.4,10.5,,3.27,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-28A,-20.6,10.5,,3.21,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-32,-20.5,9.7,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-34,-20.1,9.8,,3.33,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-37A,-20.3,9.5,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-38,-20.4,9,,3.29,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 9-40,-20.6,9.1,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.1400000000001,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-14,-20.2,9.6,,3.55,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-2-4,-21,11,,3.26,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-2-7,-21.5,10.9,,3.52,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,F,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-4-1,-20.9,9.7,,3.29,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,F,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-4-2,-21,10.5,,3.2,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Old,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-4-3A,-20.2,10.1,,3.26,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,F,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-4-3B,-21.1,10.3,,3.23,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Old,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-5-1,-20.7,11.8,,3.15,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Old,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-5-3,-21,10.2,,3.21,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-7-3,-20.2,9.8,,3.2,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,LG-10-1,-20.9,11.3,,3.27,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Lawrence Gay,39.63,-91.15,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 3-7F,-20.3,10,,3.27,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 3-8B,-20.4,8.2,,3.45,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 3-17A,-21.1,9.2,,3.31,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 3-25,-20.9,11.1,,3.21,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-13,-20.5,9.5,,3.27,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-21,-20.2,10.6,,3.61,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-32,-20.3,10.4,,3.24,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-40,-20.6,11.9,,3.21,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG-4-54A,-20.4,9.6,,3.45,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Old,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-54B,-20.4,9.6,,3.43,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Mature Adult,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 4-61,-20.8,10.7,,3.16,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 6-24B,-20.7,9.6,,3.17,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,F,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,JG 6-24C,-20.6,10.9,,3.42,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,Young,I,M,No,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 2-10,-20.6,10.8,,3.15,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 2-74,-20.6,11.4,,3.26,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 2-77,-20.5,9.8,,3.22,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 3-17,-23.1,10.6,,4.03,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 4-3,-20.2,10.1,,3.1,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 4-5,-21.4,10.3,,3.27,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,M,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.027,KN 16-8,-20.6,9.4,,3.29,,,Middle Woodland,1,200 BCE -200 CE,Expansion,2500,2500,,I,F,No,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
